coin,strategy,sl_mult,rr,hold_bars,trades,wins,wr,total_pnl,avg_pnl,pf,max_consec_loss,sharpe
SOL,COMBINED,1.0,1.2,1,1105,518,46.9,16.27,0.0147,1.023,9,0.0086
SOL,COMBINED,1.0,1.2,2,851,418,49.1,0.06,0.0001,1.0,12,0.0
SOL,COMBINED,1.0,1.2,3,766,381,49.7,72.48,0.0946,1.093,7,0.038
SOL,COMBINED,1.0,1.2,4,717,342,47.7,22.54,0.0314,1.027,16,0.0116
SOL,COMBINED,1.0,1.5,1,1105,512,46.3,-7.88,-0.0071,0.989,9,-0.0041
SOL,COMBINED,1.0,1.5,2,838,402,48.0,-33.55,-0.04,0.957,12,-0.0177
SOL,COMBINED,1.0,1.5,3,743,345,46.4,38.87,0.0523,1.05,7,0.0201
SOL,COMBINED,1.0,1.5,4,687,312,45.4,10.39,0.0151,1.012,16,0.0053
SOL,COMBINED,1.0,1.8,1,1105,511,46.2,-1.83,-0.0017,0.997,9,-0.0009
SOL,COMBINED,1.0,1.8,2,832,397,47.7,-31.84,-0.0383,0.959,12,-0.0164
SOL,COMBINED,1.0,1.8,3,721,330,45.8,38.09,0.0528,1.049,8,0.0195
SOL,COMBINED,1.0,1.8,4,667,298,44.7,30.84,0.0462,1.038,16,0.0156
SOL,COMBINED,1.0,2.0,1,1105,511,46.2,-4.92,-0.0044,0.993,9,-0.0025
SOL,COMBINED,1.0,2.0,2,830,395,47.6,-34.99,-0.0422,0.955,12,-0.018
SOL,COMBINED,1.0,2.0,3,720,329,45.7,60.21,0.0836,1.078,8,0.0302
SOL,COMBINED,1.0,2.0,4,657,292,44.4,23.0,0.035,1.029,16,0.0117
SOL,COMBINED,1.0,2.5,1,1105,511,46.2,-5.71,-0.0052,0.992,9,-0.0029
SOL,COMBINED,1.0,2.5,2,826,392,47.5,-51.26,-0.0621,0.933,12,-0.0265
SOL,COMBINED,1.0,2.5,3,712,325,45.6,28.55,0.0401,1.037,8,0.0145
SOL,COMBINED,1.0,2.5,4,642,284,44.2,6.95,0.0108,1.009,16,0.0036
SOL,COMBINED,1.2,1.0,1,1126,528,46.9,8.0,0.0071,1.011,11,0.0041
SOL,COMBINED,1.2,1.0,2,859,422,49.1,-10.65,-0.0124,0.986,8,-0.0055
SOL,COMBINED,1.2,1.0,3,766,389,50.8,51.85,0.0677,1.064,7,0.0261
SOL,COMBINED,1.2,1.0,4,716,349,48.7,-9.44,-0.0132,0.989,13,-0.0046
SOL,COMBINED,1.2,1.2,1,1126,523,46.4,-9.52,-0.0085,0.987,11,-0.0048
SOL,COMBINED,1.2,1.2,2,848,407,48.0,-37.08,-0.0437,0.953,8,-0.0188
SOL,COMBINED,1.2,1.2,3,746,360,48.3,40.74,0.0546,1.05,7,0.0203
SOL,COMBINED,1.2,1.2,4,689,327,47.5,8.93,0.013,1.01,13,0.0043
SOL,COMBINED,1.2,1.5,1,1126,520,46.2,-13.89,-0.0123,0.981,11,-0.0069
SOL,COMBINED,1.2,1.5,2,838,400,47.7,-40.89,-0.0488,0.948,8,-0.0203
SOL,COMBINED,1.2,1.5,3,724,341,47.1,36.33,0.0502,1.045,8,0.0178
SOL,COMBINED,1.2,1.5,4,664,303,45.6,1.7,0.0026,1.002,13,0.0008
SOL,COMBINED,1.2,1.8,1,1126,520,46.2,-18.26,-0.0162,0.976,11,-0.009
SOL,COMBINED,1.2,1.8,2,834,394,47.2,-51.42,-0.0617,0.935,8,-0.0254
SOL,COMBINED,1.2,1.8,3,719,337,46.9,34.31,0.0477,1.044,8,0.0168
SOL,COMBINED,1.2,1.8,4,648,293,45.2,-25.36,-0.0391,0.97,13,-0.0125
SOL,COMBINED,1.2,2.0,1,1126,520,46.2,-18.6,-0.0165,0.975,11,-0.0092
SOL,COMBINED,1.2,2.0,2,831,393,47.3,-69.65,-0.0838,0.912,8,-0.0349
SOL,COMBINED,1.2,2.0,3,715,336,47.0,19.73,0.0276,1.025,8,0.0098
SOL,COMBINED,1.2,2.0,4,638,286,44.8,-29.8,-0.0467,0.964,13,-0.0148
SOL,COMBINED,1.2,2.5,1,1126,520,46.2,-10.87,-0.0097,0.985,11,-0.0053
SOL,COMBINED,1.2,2.5,2,829,394,47.5,-42.45,-0.0512,0.946,8,-0.0208
SOL,COMBINED,1.2,2.5,3,710,334,47.0,28.18,0.0397,1.036,8,0.0137
SOL,COMBINED,1.2,2.5,4,632,283,44.8,-17.24,-0.0273,0.979,13,-0.0084
BNB,BTC_FOLLOW,0.5,1.0,1,1463,651,44.5,-147.92,-0.1011,0.745,13,-0.1254
BNB,BTC_FOLLOW,0.5,1.0,2,1247,568,45.5,-146.18,-0.1172,0.747,10,-0.1312
BNB,BTC_FOLLOW,0.5,1.0,3,1197,540,45.1,-149.25,-0.1247,0.744,13,-0.135
BNB,BTC_FOLLOW,0.5,1.0,4,1186,537,45.3,-155.63,-0.1312,0.736,9,-0.1407
BNB,BTC_FOLLOW,0.5,1.2,1,1463,633,43.3,-122.19,-0.0835,0.791,13,-0.0979
BNB,BTC_FOLLOW,0.5,1.2,2,1225,524,42.8,-145.76,-0.119,0.753,11,-0.1263
BNB,BTC_FOLLOW,0.5,1.2,3,1156,480,41.5,-150.43,-0.1301,0.748,13,-0.1317
BNB,BTC_FOLLOW,0.5,1.2,4,1141,484,42.4,-135.84,-0.1191,0.773,11,-0.1178
BNB,BTC_FOLLOW,0.5,1.5,1,1463,616,42.1,-103.11,-0.0705,0.825,13,-0.0784
BNB,BTC_FOLLOW,0.5,1.5,2,1199,485,40.5,-119.23,-0.0994,0.802,13,-0.0974
BNB,BTC_FOLLOW,0.5,1.5,3,1116,433,38.8,-117.32,-0.1051,0.806,13,-0.0965
BNB,BTC_FOLLOW,0.5,1.5,4,1092,434,39.7,-82.08,-0.0752,0.863,11,-0.0668
BNB,BTC_FOLLOW,0.5,1.8,1,1463,610,41.7,-78.58,-0.0537,0.867,13,-0.0565
BNB,BTC_FOLLOW,0.5,1.8,2,1183,467,39.5,-97.73,-0.0826,0.837,11,-0.0765
BNB,BTC_FOLLOW,0.5,1.8,3,1099,410,37.3,-82.59,-0.0752,0.863,13,-0.0644
BNB,BTC_FOLLOW,0.5,1.8,4,1059,393,37.1,-48.33,-0.0456,0.919,11,-0.0373
BNB,BTC_FOLLOW,0.5,2.0,1,1463,606,41.4,-72.26,-0.0494,0.878,13,-0.0507
BNB,BTC_FOLLOW,0.5,2.0,2,1167,452,38.7,-101.49,-0.087,0.831,11,-0.0786
BNB,BTC_FOLLOW,0.5,2.0,3,1084,399,36.8,-65.59,-0.0605,0.89,11,-0.05
BNB,BTC_FOLLOW,0.5,2.0,4,1034,370,35.8,-45.0,-0.0435,0.925,11,-0.0341
BNB,BTC_FOLLOW,0.5,2.5,1,1463,601,41.1,-68.38,-0.0467,0.885,13,-0.0463
BNB,BTC_FOLLOW,0.5,2.5,2,1150,429,37.3,-90.97,-0.0791,0.848,13,-0.0672
BNB,BTC_FOLLOW,0.5,2.5,3,1052,371,35.3,-30.78,-0.0293,0.947,13,-0.0223
BNB,BTC_FOLLOW,0.5,2.5,4,996,340,34.1,-13.57,-0.0136,0.977,13,-0.0098
BNB,BTC_FOLLOW,0.6,1.0,1,1557,737,47.3,-70.22,-0.0451,0.885,10,-0.0504
BNB,BTC_FOLLOW,0.6,1.0,2,1267,600,47.4,-119.2,-0.0941,0.809,13,-0.0929
BNB,BTC_FOLLOW,0.6,1.0,3,1186,575,48.5,-91.64,-0.0773,0.853,13,-0.0714
BNB,BTC_FOLLOW,0.6,1.0,4,1147,552,48.1,-110.93,-0.0967,0.825,10,-0.0876
BNB,BTC_FOLLOW,0.6,1.2,1,1557,719,46.2,-55.73,-0.0358,0.909,10,-0.0384
BNB,BTC_FOLLOW,0.6,1.2,2,1246,569,45.7,-82.34,-0.0661,0.87,13,-0.0609
BNB,BTC_FOLLOW,0.6,1.2,3,1146,533,46.5,-54.34,-0.0474,0.913,13,-0.0407
BNB,BTC_FOLLOW,0.6,1.2,4,1105,510,46.2,-49.06,-0.0444,0.922,11,-0.0369
BNB,BTC_FOLLOW,0.6,1.5,1,1557,708,45.5,-20.56,-0.0132,0.967,11,-0.0132
BNB,BTC_FOLLOW,0.6,1.5,2,1217,538,44.2,-61.03,-0.0501,0.903,13,-0.0432
BNB,BTC_FOLLOW,0.6,1.5,3,1098,459,41.8,-63.72,-0.058,0.899,13,-0.0465
BNB,BTC_FOLLOW,0.6,1.5,4,1046,434,41.5,-31.04,-0.0297,0.951,11,-0.0223
BNB,BTC_FOLLOW,0.6,1.8,1,1557,701,45.0,-13.81,-0.0089,0.978,11,-0.0086
BNB,BTC_FOLLOW,0.6,1.8,2,1189,510,42.9,-66.9,-0.0563,0.894,13,-0.0462
BNB,BTC_FOLLOW,0.6,1.8,3,1064,421,39.6,-57.27,-0.0538,0.909,12,-0.0404
BNB,BTC_FOLLOW,0.6,1.8,4,999,390,39.0,-17.34,-0.0174,0.973,11,-0.0121
BNB,BTC_FOLLOW,0.6,2.0,1,1557,698,44.8,-13.9,-0.0089,0.978,11,-0.0085
BNB,BTC_FOLLOW,0.6,2.0,2,1182,494,41.8,-73.35,-0.0621,0.885,13,-0.0494
BNB,BTC_FOLLOW,0.6,2.0,3,1055,411,39.0,-55.23,-0.0524,0.913,12,-0.0382
BNB,BTC_FOLLOW,0.6,2.0,4,987,373,37.8,-7.9,-0.008,0.988,11,-0.0053
BNB,BTC_FOLLOW,0.6,2.5,1,1557,697,44.8,-3.19,-0.0021,0.995,11,-0.0019
BNB,BTC_FOLLOW,0.6,2.5,2,1167,485,41.6,-42.68,-0.0366,0.933,14,-0.0272
BNB,BTC_FOLLOW,0.6,2.5,3,1037,403,38.9,4.19,0.004,1.007,13,0.0027
BNB,BTC_FOLLOW,0.6,2.5,4,952,342,35.9,9.9,0.0104,1.016,11,0.0065
BNB,BTC_FOLLOW,0.7,1.0,1,1613,774,48.0,-40.97,-0.0254,0.936,11,-0.0266
BNB,BTC_FOLLOW,0.7,1.0,2,1279,625,48.9,-39.99,-0.0313,0.938,9,-0.0276
BNB,BTC_FOLLOW,0.7,1.0,3,1157,582,50.3,-35.44,-0.0306,0.945,8,-0.0249
BNB,BTC_FOLLOW,0.7,1.0,4,1109,559,50.4,-36.8,-0.0332,0.944,10,-0.0263
BNB,BTC_FOLLOW,0.7,1.2,1,1613,760,47.1,-24.41,-0.0151,0.962,11,-0.0151
BNB,BTC_FOLLOW,0.7,1.2,2,1255,590,47.0,-19.65,-0.0157,0.97,9,-0.0131
BNB,BTC_FOLLOW,0.7,1.2,3,1120,530,47.3,-20.89,-0.0186,0.968,12,-0.0144
BNB,BTC_FOLLOW,0.7,1.2,4,1053,480,45.6,-42.58,-0.0404,0.936,11,-0.0296
BNB,BTC_FOLLOW,0.7,1.5,1,1613,751,46.6,-3.62,-0.0022,0.994,11,-0.0021
BNB,BTC_FOLLOW,0.7,1.5,2,1221,551,45.1,-39.52,-0.0324,0.94,9,-0.0255
BNB,BTC_FOLLOW,0.7,1.5,3,1072,470,43.8,-23.36,-0.0218,0.965,12,-0.0154
BNB,BTC_FOLLOW,0.7,1.5,4,1005,435,43.3,7.45,0.0074,1.011,11,0.0049
BNB,BTC_FOLLOW,0.7,1.8,1,1613,746,46.2,-4.6,-0.0029,0.993,11,-0.0026
BNB,BTC_FOLLOW,0.7,1.8,2,1203,525,43.6,-53.89,-0.0448,0.919,12,-0.0338
BNB,BTC_FOLLOW,0.7,1.8,3,1050,440,41.9,-41.29,-0.0393,0.937,12,-0.0273
BNB,BTC_FOLLOW,0.7,1.8,4,968,403,41.6,-0.04,-0.0,1.0,11,-0.0
BNB,BTC_FOLLOW,0.7,2.0,1,1613,744,46.1,-3.48,-0.0022,0.995,11,-0.002
BNB,BTC_FOLLOW,0.7,2.0,2,1197,524,43.8,-45.09,-0.0377,0.932,12,-0.0282
BNB,BTC_FOLLOW,0.7,2.0,3,1046,435,41.6,-4.77,-0.0046,0.993,12,-0.003
BNB,BTC_FOLLOW,0.7,2.0,4,949,383,40.4,9.97,0.0105,1.015,11,0.0064
BNB,BTC_FOLLOW,0.7,2.5,1,1613,741,45.9,-13.93,-0.0086,0.979,14,-0.0078
BNB,BTC_FOLLOW,0.7,2.5,2,1186,520,43.8,-33.35,-0.0281,0.95,12,-0.0203
BNB,BTC_FOLLOW,0.7,2.5,3,1022,409,40.0,-14.97,-0.0146,0.977,15,-0.0094
BNB,BTC_FOLLOW,0.7,2.5,4,922,366,39.7,45.09,0.0489,1.071,12,0.0279
BNB,BTC_FOLLOW,0.8,1.0,1,1674,802,47.9,-33.64,-0.0201,0.95,12,-0.0199
BNB,BTC_FOLLOW,0.8,1.0,2,1274,613,48.1,-50.26,-0.0395,0.926,8,-0.0322
BNB,BTC_FOLLOW,0.8,1.0,3,1134,570,50.3,-1.07,-0.0009,0.998,11,-0.0007
BNB,BTC_FOLLOW,0.8,1.0,4,1060,534,50.4,1.01,0.001,1.002,13,0.0007
BNB,BTC_FOLLOW,0.8,1.2,1,1674,792,47.3,-12.88,-0.0077,0.981,12,-0.0073
BNB,BTC_FOLLOW,0.8,1.2,2,1258,586,46.6,-47.23,-0.0375,0.932,10,-0.0294
BNB,BTC_FOLLOW,0.8,1.2,3,1108,533,48.1,33.75,0.0305,1.051,11,0.0213
BNB,BTC_FOLLOW,0.8,1.2,4,1020,484,47.5,14.81,0.0145,1.022,13,0.0097
BNB,BTC_FOLLOW,0.8,1.5,1,1674,783,46.8,-8.34,-0.005,0.988,12,-0.0046
BNB,BTC_FOLLOW,0.8,1.5,2,1225,546,44.6,-81.12,-0.0662,0.886,10,-0.0488
BNB,BTC_FOLLOW,0.8,1.5,3,1058,461,43.6,-33.48,-0.0316,0.951,10,-0.0211
BNB,BTC_FOLLOW,0.8,1.5,4,968,434,44.8,21.79,0.0225,1.033,13,0.0138
BNB,BTC_FOLLOW,0.8,1.8,1,1674,779,46.5,-5.52,-0.0033,0.992,12,-0.0029
BNB,BTC_FOLLOW,0.8,1.8,2,1210,535,44.2,-72.22,-0.0597,0.898,10,-0.0427
BNB,BTC_FOLLOW,0.8,1.8,3,1042,449,43.1,13.44,0.0129,1.02,10,0.0082
BNB,BTC_FOLLOW,0.8,1.8,4,942,404,42.9,16.25,0.0172,1.024,13,0.0101
BNB,BTC_FOLLOW,0.8,2.0,1,1674,775,46.3,-18.66,-0.0111,0.973,12,-0.01
BNB,BTC_FOLLOW,0.8,2.0,2,1203,524,43.6,-94.69,-0.0787,0.869,10,-0.0556
BNB,BTC_FOLLOW,0.8,2.0,3,1027,429,41.8,-8.26,-0.008,0.988,10,-0.0049
BNB,BTC_FOLLOW,0.8,2.0,4,927,393,42.4,28.44,0.0307,1.043,14,0.0173
BNB,BTC_FOLLOW,0.8,2.5,1,1674,774,46.2,-39.15,-0.0234,0.943,12,-0.0212
BNB,BTC_FOLLOW,0.8,2.5,2,1198,532,44.4,-45.49,-0.038,0.935,10,-0.0258
BNB,BTC_FOLLOW,0.8,2.5,3,1004,413,41.1,-27.42,-0.0273,0.959,10,-0.0166
BNB,BTC_FOLLOW,0.8,2.5,4,895,372,41.6,-1.97,-0.0022,0.997,14,-0.0012
BNB,BTC_FOLLOW,0.9,1.0,1,1718,827,48.1,-6.08,-0.0035,0.991,12,-0.0034
BNB,BTC_FOLLOW,0.9,1.0,2,1278,603,47.2,-42.29,-0.0331,0.94,11,-0.0255
BNB,BTC_FOLLOW,0.9,1.0,3,1112,546,49.1,6.46,0.0058,1.009,11,0.004
BNB,BTC_FOLLOW,0.9,1.0,4,1028,498,48.4,-31.36,-0.0305,0.956,13,-0.0197
BNB,BTC_FOLLOW,0.9,1.2,1,1718,817,47.6,0.55,0.0003,1.001,12,0.0003
BNB,BTC_FOLLOW,0.9,1.2,2,1253,580,46.3,-40.91,-0.0327,0.943,11,-0.0238
BNB,BTC_FOLLOW,0.9,1.2,3,1077,512,47.5,34.03,0.0316,1.05,10,0.0206
BNB,BTC_FOLLOW,0.9,1.2,4,980,457,46.6,-13.03,-0.0133,0.982,13,-0.0081
BNB,BTC_FOLLOW,0.9,1.5,1,1718,809,47.1,-0.63,-0.0004,0.999,12,-0.0003
BNB,BTC_FOLLOW,0.9,1.5,2,1231,549,44.6,-56.5,-0.0459,0.923,11,-0.0319
BNB,BTC_FOLLOW,0.9,1.5,3,1041,459,44.1,-30.43,-0.0292,0.957,10,-0.0182
BNB,BTC_FOLLOW,0.9,1.5,4,940,406,43.2,-88.23,-0.0939,0.882,13,-0.0539
BNB,BTC_FOLLOW,0.9,1.8,1,1718,804,46.8,-14.21,-0.0083,0.98,12,-0.0073
BNB,BTC_FOLLOW,0.9,1.8,2,1218,527,43.3,-101.66,-0.0835,0.864,11,-0.0571
BNB,BTC_FOLLOW,0.9,1.8,3,1020,437,42.8,-35.98,-0.0353,0.949,10,-0.0211
BNB,BTC_FOLLOW,0.9,1.8,4,915,385,42.1,-58.64,-0.0641,0.92,15,-0.0349
BNB,BTC_FOLLOW,0.9,2.0,1,1718,804,46.8,-17.52,-0.0102,0.975,12,-0.009
BNB,BTC_FOLLOW,0.9,2.0,2,1215,529,43.5,-81.14,-0.0668,0.89,11,-0.0449
BNB,BTC_FOLLOW,0.9,2.0,3,1012,427,42.2,-39.61,-0.0391,0.944,10,-0.0231
BNB,BTC_FOLLOW,0.9,2.0,4,902,378,41.9,-49.97,-0.0554,0.931,15,-0.0297
BNB,BTC_FOLLOW,0.9,2.5,1,1718,803,46.7,-32.82,-0.0191,0.953,12,-0.0171
BNB,BTC_FOLLOW,0.9,2.5,2,1210,528,43.6,-83.55,-0.0691,0.886,11,-0.0462
BNB,BTC_FOLLOW,0.9,2.5,3,1001,422,42.2,-13.88,-0.0139,0.98,10,-0.0081
BNB,BTC_FOLLOW,0.9,2.5,4,877,365,41.6,-43.92,-0.0501,0.937,15,-0.0264
BNB,BTC_FOLLOW,1.0,1.0,1,1740,839,48.2,1.95,0.0011,1.003,10,0.001
BNB,BTC_FOLLOW,1.0,1.0,2,1294,607,46.9,-22.12,-0.0171,0.97,11,-0.0125
BNB,BTC_FOLLOW,1.0,1.0,3,1101,543,49.3,15.62,0.0142,1.022,10,0.0092
BNB,BTC_FOLLOW,1.0,1.0,4,1006,495,49.2,-19.69,-0.0196,0.973,13,-0.0121
BNB,BTC_FOLLOW,1.0,1.2,1,1740,827,47.5,-3.93,-0.0023,0.995,10,-0.002
BNB,BTC_FOLLOW,1.0,1.2,2,1267,572,45.1,-67.03,-0.0529,0.911,11,-0.0368
BNB,BTC_FOLLOW,1.0,1.2,3,1061,488,46.0,-20.65,-0.0195,0.971,10,-0.0121
BNB,BTC_FOLLOW,1.0,1.2,4,963,454,47.1,-32.48,-0.0337,0.955,13,-0.0196
BNB,BTC_FOLLOW,1.0,1.5,1,1740,822,47.2,-6.39,-0.0037,0.991,10,-0.0032
BNB,BTC_FOLLOW,1.0,1.5,2,1248,549,44.0,-84.74,-0.0679,0.888,11,-0.0459
BNB,BTC_FOLLOW,1.0,1.5,3,1032,459,44.5,-38.96,-0.0378,0.947,10,-0.0224
BNB,BTC_FOLLOW,1.0,1.5,4,922,401,43.5,-93.53,-0.1014,0.876,13,-0.0556
BNB,BTC_FOLLOW,1.0,1.8,1,1740,819,47.1,-24.64,-0.0142,0.966,11,-0.0123
BNB,BTC_FOLLOW,1.0,1.8,2,1240,543,43.8,-89.56,-0.0722,0.882,11,-0.0478
BNB,BTC_FOLLOW,1.0,1.8,3,1015,438,43.2,-46.79,-0.0461,0.935,10,-0.0266
BNB,BTC_FOLLOW,1.0,1.8,4,900,393,43.7,-44.0,-0.0489,0.939,15,-0.0258
BNB,BTC_FOLLOW,1.0,2.0,1,1740,818,47.0,-35.47,-0.0204,0.951,11,-0.0179
BNB,BTC_FOLLOW,1.0,2.0,2,1236,546,44.2,-75.54,-0.0611,0.899,11,-0.04
BNB,BTC_FOLLOW,1.0,2.0,3,1009,434,43.0,-23.86,-0.0236,0.966,10,-0.0137
BNB,BTC_FOLLOW,1.0,2.0,4,885,379,42.8,-68.22,-0.0771,0.905,15,-0.0408
BNB,BTC_FOLLOW,1.0,2.5,1,1740,818,47.0,-38.94,-0.0224,0.946,11,-0.0197
BNB,BTC_FOLLOW,1.0,2.5,2,1230,540,43.9,-92.2,-0.075,0.876,11,-0.0492
BNB,BTC_FOLLOW,1.0,2.5,3,999,427,42.7,-11.43,-0.0114,0.984,10,-0.0064
BNB,BTC_FOLLOW,1.0,2.5,4,870,362,41.6,-85.5,-0.0983,0.881,15,-0.0508
BNB,BTC_FOLLOW,1.2,1.0,1,1790,857,47.9,-11.36,-0.0063,0.985,11,-0.0055
BNB,BTC_FOLLOW,1.2,1.0,2,1306,608,46.6,-62.07,-0.0475,0.92,9,-0.0323
BNB,BTC_FOLLOW,1.2,1.0,3,1073,509,47.4,-15.5,-0.0144,0.979,10,-0.0086
BNB,BTC_FOLLOW,1.2,1.0,4,953,469,49.2,-49.4,-0.0518,0.933,9,-0.0289
BNB,BTC_FOLLOW,1.2,1.2,1,1790,853,47.7,-7.4,-0.0041,0.99,11,-0.0035
BNB,BTC_FOLLOW,1.2,1.2,2,1288,589,45.7,-70.05,-0.0544,0.909,9,-0.0362
BNB,BTC_FOLLOW,1.2,1.2,3,1057,493,46.6,10.25,0.0097,1.014,10,0.0056
BNB,BTC_FOLLOW,1.2,1.2,4,929,431,46.4,-62.06,-0.0668,0.918,9,-0.0356
BNB,BTC_FOLLOW,1.2,1.5,1,1790,849,47.4,-31.72,-0.0177,0.958,12,-0.0151
BNB,BTC_FOLLOW,1.2,1.5,2,1278,580,45.4,-70.02,-0.0548,0.91,10,-0.0348
BNB,BTC_FOLLOW,1.2,1.5,3,1033,471,45.6,-3.35,-0.0032,0.995,10,-0.0018
BNB,BTC_FOLLOW,1.2,1.5,4,895,412,46.0,-14.16,-0.0158,0.98,9,-0.008
BNB,BTC_FOLLOW,1.2,1.8,1,1790,848,47.4,-43.52,-0.0243,0.942,12,-0.0209
BNB,BTC_FOLLOW,1.2,1.8,2,1272,578,45.4,-50.61,-0.0398,0.934,12,-0.0246
BNB,BTC_FOLLOW,1.2,1.8,3,1019,459,45.0,-13.98,-0.0137,0.981,10,-0.0074
BNB,BTC_FOLLOW,1.2,1.8,4,870,385,44.3,-69.46,-0.0798,0.904,9,-0.0402
BNB,BTC_FOLLOW,1.2,2.0,1,1790,848,47.4,-44.37,-0.0248,0.941,12,-0.0214
BNB,BTC_FOLLOW,1.2,2.0,2,1270,574,45.2,-74.8,-0.0589,0.904,12,-0.0369
BNB,BTC_FOLLOW,1.2,2.0,3,1015,454,44.7,-16.56,-0.0163,0.977,10,-0.0087
BNB,BTC_FOLLOW,1.2,2.0,4,865,380,43.9,-68.93,-0.0797,0.904,9,-0.0396
BNB,BTC_FOLLOW,1.2,2.5,1,1790,848,47.4,-43.62,-0.0244,0.942,12,-0.0208
BNB,BTC_FOLLOW,1.2,2.5,2,1266,574,45.3,-76.78,-0.0606,0.9,12,-0.038
BNB,BTC_FOLLOW,1.2,2.5,3,1010,451,44.7,-24.74,-0.0245,0.966,10,-0.0128
BNB,BTC_FOLLOW,1.2,2.5,4,859,377,43.9,-50.44,-0.0587,0.927,9,-0.029
BNB,OWN_EMA,0.5,1.0,1,1815,810,44.6,-201.43,-0.111,0.713,11,-0.1438
BNB,OWN_EMA,0.5,1.0,2,1527,719,47.1,-147.13,-0.0964,0.78,9,-0.111
BNB,OWN_EMA,0.5,1.0,3,1445,692,47.9,-145.48,-0.1007,0.78,10,-0.1125
BNB,OWN_EMA,0.5,1.0,4,1413,658,46.6,-161.29,-0.1141,0.761,10,-0.1253
BNB,OWN_EMA,0.5,1.2,1,1815,793,43.7,-174.6,-0.0962,0.753,11,-0.1187
BNB,OWN_EMA,0.5,1.2,2,1488,663,44.6,-129.1,-0.0868,0.81,9,-0.094
BNB,OWN_EMA,0.5,1.2,3,1384,614,44.4,-125.86,-0.0909,0.812,10,-0.0942
BNB,OWN_EMA,0.5,1.2,4,1344,584,43.5,-145.67,-0.1084,0.787,11,-0.1101
BNB,OWN_EMA,0.5,1.5,1,1815,778,42.9,-143.03,-0.0788,0.799,11,-0.0922
BNB,OWN_EMA,0.5,1.5,2,1451,622,42.9,-83.32,-0.0574,0.876,12,-0.0578
BNB,OWN_EMA,0.5,1.5,3,1327,549,41.4,-71.3,-0.0537,0.893,11,-0.0506
BNB,OWN_EMA,0.5,1.5,4,1278,507,39.7,-126.86,-0.0993,0.817,11,-0.0922
BNB,OWN_EMA,0.5,1.8,1,1815,774,42.6,-117.13,-0.0645,0.835,11,-0.0722
BNB,OWN_EMA,0.5,1.8,2,1434,606,42.3,-18.56,-0.0129,0.972,12,-0.0121
BNB,OWN_EMA,0.5,1.8,3,1290,514,39.8,-8.25,-0.0064,0.987,12,-0.0055
BNB,OWN_EMA,0.5,1.8,4,1232,465,37.7,-74.65,-0.0606,0.89,12,-0.0517
BNB,OWN_EMA,0.5,2.0,1,1815,771,42.5,-109.04,-0.0601,0.847,11,-0.066
BNB,OWN_EMA,0.5,2.0,2,1415,595,42.0,-4.62,-0.0033,0.993,12,-0.0029
BNB,OWN_EMA,0.5,2.0,3,1262,483,38.3,-19.72,-0.0156,0.97,12,-0.013
BNB,OWN_EMA,0.5,2.0,4,1203,434,36.1,-60.36,-0.0502,0.911,12,-0.0406
BNB,OWN_EMA,0.5,2.5,1,1815,768,42.3,-110.57,-0.0609,0.845,11,-0.0657
BNB,OWN_EMA,0.5,2.5,2,1381,554,40.1,-29.48,-0.0213,0.955,12,-0.0184
BNB,OWN_EMA,0.5,2.5,3,1219,440,36.1,-22.87,-0.0188,0.965,13,-0.0145
BNB,OWN_EMA,0.5,2.5,4,1143,388,33.9,-38.96,-0.0341,0.941,15,-0.0256
BNB,OWN_EMA,0.6,1.0,1,1923,890,46.3,-163.45,-0.085,0.786,11,-0.0989
BNB,OWN_EMA,0.6,1.0,2,1513,713,47.1,-151.81,-0.1003,0.797,9,-0.1
BNB,OWN_EMA,0.6,1.0,3,1399,669,47.8,-127.32,-0.091,0.826,8,-0.086
BNB,OWN_EMA,0.6,1.0,4,1341,632,47.1,-153.0,-0.1141,0.794,10,-0.1054
BNB,OWN_EMA,0.6,1.2,1,1923,868,45.1,-150.38,-0.0782,0.805,11,-0.0876
BNB,OWN_EMA,0.6,1.2,2,1487,684,46.0,-76.95,-0.0517,0.895,9,-0.0484
BNB,OWN_EMA,0.6,1.2,3,1346,608,45.2,-93.43,-0.0694,0.872,9,-0.0612
BNB,OWN_EMA,0.6,1.2,4,1285,570,44.4,-122.28,-0.0952,0.835,11,-0.0818
BNB,OWN_EMA,0.6,1.5,1,1923,860,44.7,-112.55,-0.0585,0.855,11,-0.0621
BNB,OWN_EMA,0.6,1.5,2,1455,646,44.4,-47.05,-0.0323,0.935,11,-0.0284
BNB,OWN_EMA,0.6,1.5,3,1302,562,43.2,-11.33,-0.0087,0.984,11,-0.007
BNB,OWN_EMA,0.6,1.5,4,1217,506,41.6,-43.15,-0.0355,0.94,11,-0.0273
BNB,OWN_EMA,0.6,1.8,1,1923,853,44.4,-103.65,-0.0539,0.867,11,-0.0555
BNB,OWN_EMA,0.6,1.8,2,1427,620,43.4,-32.29,-0.0226,0.956,12,-0.0188
BNB,OWN_EMA,0.6,1.8,3,1253,501,40.0,-35.82,-0.0286,0.95,11,-0.0217
BNB,OWN_EMA,0.6,1.8,4,1165,461,39.6,-1.51,-0.0013,0.998,11,-0.0009
BNB,OWN_EMA,0.6,2.0,1,1923,849,44.1,-107.27,-0.0558,0.862,11,-0.057
BNB,OWN_EMA,0.6,2.0,2,1413,593,42.0,-52.15,-0.0369,0.928,12,-0.0303
